%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
92.0, 53909.59130639926, 49958.92047392375, 17198.952102536216, -29216.725136843343, -648.93819677093, -16656.028229716805, 20465.14546455687, 6568.373032614355, -0.008, 0.968, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590450431E9, 0.0, 2023-06-26 13:36:30.450
93.0, 53888.021872999896, 49898.414301683224, 17003.687262974654, -29444.02002620936, -755.0866311891832, -16867.90041540866, 20272.76400003004, 6336.361925168268, -0.008, 0.968, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904534347E9, 0.0, 2023-06-26 13:36:30.453
94.0, 53845.441799812535, 49859.23169365308, 17002.32380656288, -29394.62267096313, -936.6945548885531, -16863.921804895617, 20262.549252813966, 6388.441489749132, -0.008, 0.968, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904574327E9, 0.0, 2023-06-26 13:36:30.457
95.0, 53863.50200933242, 49916.00512456955, 17194.191180967235, -29160.644610004976, -858.8210772062632, -16654.70947679394, 20444.33599046898, 6622.4642541961975, -0.008, 0.968, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904614768E9, 0.0, 2023-06-26 13:36:30.461
96.0, 53905.38917844167, 49959.36750881285, 17221.2144400137, -29180.783531759207, -668.4959731693236, -16633.475319561403, 20487.497209012177, 6600.134861485346, -0.008, 0.968, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904644933E9, 0.0, 2023-06-26 13:36:30.464
97.0, 53903.71279760752, 49920.095493804874, 17045.90970825073, -29404.591548990196, -706.4045317655244, -16830.550650423844, 20321.155526775783, 6372.191771530124, -0.008, 0.968, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904685392E9, 0.0, 2023-06-26 13:36:30.468
98.0, 53842.69253524453, 49855.3201383734, 16982.18488480865, -29431.771270247853, -911.2806214428689, -16890.520380797432, 20246.344238083868, 6353.282195720934, -0.008, 0.968, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904715044E9, 0.0, 2023-06-26 13:36:30.471
99.0, 53856.6623755291, 49907.511461676535, 17169.44779985521, -29195.602738333077, -876.858934981696, -16685.53253239781, 20428.913286794817, 6597.095024239425, -0.008, 0.968, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904745345E9, 0.0, 2023-06-26 13:36:30.474
100.0, 53913.36875121221, 49972.93501769722, 17249.198824071744, -29149.938124410884, -663.6232928780666, -16602.13817383506, 20533.295933401103, 6645.307737029521, -0.008, 0.968, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590478558E9, 0.0, 2023-06-26 13:36:30.478
101.0, 53910.9771145555, 49937.06046784645, 17072.44122891918, -29381.457493478956, -671.5134586707901, -16794.407879639613, 20361.723942962166, 6408.446301036633, -0.01, 0.968, 0.19, 192.0, 255.0, 176.0, 30.0, 64.0, 5.0, 240.0, 0.0, 0.0, 0.0, 1.6878045904815998E9, 0.0, 2023-06-26 13:36:30.481
102.0, 53851.90145396012, 49866.607769323324, 16964.88463460024, -29459.64389558362, -883.765624018386, -16902.232694892013, 20240.62219150331, 6329.589346598309, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904856164E9, 0.0, 2023-06-26 13:36:30.485
103.0, 53852.03556442685, 49899.59894413936, 17126.979485390126, -29238.4510324539, -910.5877173647544, -16724.312809027768, 20386.154399651816, 6551.519817295053, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904886208E9, 0.0, 2023-06-26 13:36:30.488
104.0, 53894.34741668075, 49956.1935611002, 17237.307696021522, -29146.76417669823, -717.7145144599098, -16609.4695460164, 20506.45148831028, 6641.7761614055835, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904916215E9, 0.0, 2023-06-26 13:36:30.491
105.0, 53901.47762316199, 49929.41617124274, 17089.540313427486, -29357.85405133415, -671.3346447151476, -16779.052231198817, 20369.100018632416, 6424.22663262208, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045904956405E9, 0.0, 2023-06-26 13:36:30.495
106.0, 53849.17454113657, 49855.45424884013, 16948.970192548062, -29488.477645930965, -867.4041470771011, -16928.563049860364, 20219.008054615028, 6291.166697879637, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590498662E9, 0.0, 2023-06-26 13:36:30.498
107.0, 53827.44864552601, 49865.981920478574, 17074.162313242236, -29299.381887839067, -942.9530433360391, -16786.808286524807, 20332.018474581062, 6483.257589728545, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590501668E9, 0.0, 2023-06-26 13:36:30.501
108.0, 53881.60692234122, 49944.97298538363, 17232.41266398581, -29141.24329581777, -756.0030527118507, -16618.209078098425, 20495.3873748049, 6640.569167204996, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905046952E9, 0.0, 2023-06-26 13:36:30.504
109.0, 53922.71178039453, 49957.8922936788, 17140.39053206331, -29295.962070937407, -645.3842694025361, -16724.916306128063, 20411.724795308684, 6479.591903637875, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590508706E9, 0.0, 2023-06-26 13:36:30.508
110.0, 53882.210419441515, 49888.8254033119, 16970.852550369807, -29471.53502363384, -818.6102889311659, -16902.21034314756, 20232.262639077027, 6302.901363718673, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905127246E9, 0.0, 2023-06-26 13:36:30.512
111.0, 53837.55163401981, 49866.3171966454, 17041.148786681748, -29339.547972625256, -953.0783835742932, -16821.05115903034, 20285.526846114022, 6440.0293159519815, -0.01, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590516747E9, 0.0, 2023-06-26 13:36:30.516
112.0, 53872.30859664782, 49933.50654047806, 17219.202783012723, -29146.406548786945, -797.1526142540711, -16634.21292712843, 20472.499188482667, 6631.673172911785, -0.012, 0.968, 0.188, 192.0, 255.0, 160.0, 30.0, 64.0, 5.0, 224.0, 0.0, 0.0, 0.0, 1.6878045905197523E9, 0.0, 2023-06-26 13:36:30.519
113.0, 53912.38527445618, 49955.545360510994, 17163.748105019105, -29261.249811798312, -650.03343224924, -16701.134050027616, 20431.90842055183, 6508.626819685319, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590524779E9, 0.0, 2023-06-26 13:36:30.524
114.0, 53875.080212960274, 49883.460984642625, 16976.01580333898, -29471.579727122753, -794.2021839859706, -16900.846886735784, 20240.376322314303, 6294.877087459217, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590528787E9, 0.0, 2023-06-26 13:36:30.528
115.0, 53842.33490733325, 49864.506705344524, 17023.781481239974, -29366.90650783855, -947.6469096716536, -16842.24061277397, 20273.255738408057, 6404.959428901605, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590532827E9, 0.0, 2023-06-26 13:36:30.532
116.0, 53864.95487272202, 49923.76117989555, 17206.998730540126, -29152.374464556513, -834.703544938987, -16640.78433999829, 20463.49143546718, 6623.02304780758, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590537842E9, 0.0, 2023-06-26 13:36:30.537
117.0, 53907.91492556512, 49954.0924971214, 17193.67709084476, -29219.74262234481, -663.5338859002454, -16665.147741454573, 20459.177548787302, 6552.547997539998, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905418553E9, 0.0, 2023-06-26 13:36:30.541
118.0, 53894.28036144738, 49903.10816801884, 17012.3150363344, -29437.4486133395, -753.3655468661245, -16864.726467696008, 20272.428723863213, 6331.891576277206, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905458643E9, 0.0, 2023-06-26 13:36:30.545
119.0, 53854.78482899485, 49867.032452467975, 17009.65517874422, -29391.5381302283, -931.3524879637347, -16862.066610105827, 20263.040991191985, 6383.524105968965, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905499048E9, 0.0, 2023-06-26 13:36:30.549
120.0, 53866.474791344976, 49914.41815071322, 17196.225189712666, -29159.705836737852, -859.9163126845733, -16656.229395416904, 20446.43705444778, 6617.032780293558, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905550094E9, 0.0, 2023-06-26 13:36:30.555
121.0, 53912.36292271173, 49964.59781701539, 17229.26106801761, -29167.596002530576, -667.6689586244772, -16623.48408978988, 20489.24064507969, 6605.588687132441, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905579488E9, 0.0, 2023-06-26 13:36:30.557
122.0, 53905.567992397315, 49921.36954323883, 17042.84751926035, -29401.39524953309, -716.641630726055, -16833.456377203034, 20318.674483141243, 6366.469724949566, -0.012, 0.968, 0.188, 192.0, 255.0, 160.0, 30.0, 64.0, 5.0, 224.0, 0.0, 0.0, 0.0, 1.6878045905609531E9, 0.0, 2023-06-26 13:36:30.560
123.0, 53853.823703983275, 49864.14907743324, 16980.463800485588, -29425.356319589177, -922.3894384371565, -16898.410546590156, 20239.68341823619, 6343.067448504859, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905649629E9, 0.0, 2023-06-26 13:36:30.564
124.0, 53864.97722446647, 49914.708723391144, 17168.19610216571, -29181.387028859503, -892.4157491225898, -16690.31580571125, 20417.692711078253, 6589.987169502637, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905679855E9, 0.0, 2023-06-26 13:36:30.567
125.0, 53918.19672801456, 49977.070090421454, 17253.89269040736, -29127.027586344197, -679.0683482966839, -16598.450135999934, 20513.42523258033, 6642.804341650527, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905710032E9, 0.0, 2023-06-26 13:36:30.571
126.0, 53914.70985587953, 49935.74171492359, 17078.94558655567, -29360.938592068982, -681.1470605310275, -16791.569208093788, 20346.055370098995, 6408.491004525543, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905750268E9, 0.0, 2023-06-26 13:36:30.575
127.0, 53858.47286682998, 49864.8196297669, 16971.12077130327, -29447.01515996637, -890.1358711881485, -16903.663206537152, 20224.03719711747, 6324.895480262695, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905790455E9, 0.0, 2023-06-26 13:36:30.579
128.0, 53843.474846300465, 49882.79043230897, 17122.53148824352, -29239.7027301434, -927.9550228065281, -16740.763692946875, 20370.84345469993, 6536.901776421282, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905841384E9, 0.0, 2023-06-26 13:36:30.584
129.0, 53899.80124232784, 49957.35585181187, 17253.110379351423, -29126.938179366374, -722.9448226624517, -16604.306293047226, 20511.659444768364, 6649.755734176128, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905881438E9, 0.0, 2023-06-26 13:36:30.588
130.0, 53921.88476584969, 49946.82818017342, 17118.48582249711, -29323.722937550898, -658.840019564631, -16754.21944310897, 20388.65779503081, 6446.399563121744, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905911305E9, 0.0, 2023-06-26 13:36:30.591
131.0, 53859.36693660819, 49864.596112322346, 16962.135370032236, -29473.054942256804, -866.8230017212632, -16915.95666598757, 20221.086766849374, 6296.262895615447, -0.012, 0.968, 0.188, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045905961275E9, 0.0, 2023-06-26 13:36:30.596
132.0, 53849.5098173034, 49885.40558641024, 17098.548066442974, -29276.40429453901, -937.2533484999358, -16769.195111894027, 20346.100073587906, 6502.86006961585, -0.008, 0.968, 0.19, 192.0, 255.0, 192.0, 30.0, 64.0, 5.0, 240.0, 0.0, 0.0, 0.0, 1.687804590600143E9, 0.0, 2023-06-26 13:36:30.600
133.0, 53901.075291761794, 49964.70957573767, 17263.235719589677, -29112.074269303594, -745.900064218052, -16593.6668626865, 20518.72259601624, 6667.681833229284, -0.008, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906051764E9, 0.0, 2023-06-26 13:36:30.605
134.0, 53927.74092289698, 49965.044851904495, 17158.227224138645, -29281.500492274823, -646.4124496474802, -16712.600494933187, 20419.838478545964, 6490.879534587805, -0.008, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906091988E9, 0.0, 2023-06-26 13:36:30.609
135.0, 53886.7701753104, 49894.01100802553, 16991.50556224651, -29457.699293816007, -814.0952365511938, -16893.113183154248, 20246.455996806144, 6314.367808624245, -0.008, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906122105E9, 0.0, 2023-06-26 13:36:30.612
136.0, 53850.73916324844, 49880.35409216334, 17066.383906171788, -29321.867742761107, -944.9647003370167, -16807.304836190324, 20307.386852191314, 6453.462714369621, -0.008, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906162367E9, 0.0, 2023-06-26 13:36:30.616
137.0, 53886.412547399115, 49948.25869181856, 17248.12594033789, -29123.026624086695, -788.8824688056075, -16611.972941395397, 20493.219255592736, 6653.689641200262, -0.008, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906192467E9, 0.0, 2023-06-26 13:36:30.619
138.0, 53918.66611464812, 49961.60268325838, 17183.887026773336, -29244.284837756735, -652.290958439226, -16686.381898687112, 20444.872432335906, 6526.53056699402, -0.008, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906222448E9, 0.0, 2023-06-26 13:36:30.622
139.0, 53895.17443122559, 49902.147043007266, 17002.32380656288, -29446.054034954792, -786.4684804044343, -16879.098639380773, 20258.861214978842, 6318.391122626201, -0.008, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906262512E9, 0.0, 2023-06-26 13:36:30.626
140.0, 53857.601148796224, 49878.34243516236, 17045.641487317265, -29344.53241163879, -937.856845600229, -16823.733368364974, 20290.935968272206, 6424.472501811088, -0.008, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906302724E9, 0.0, 2023-06-26 13:36:30.630
141.0, 53878.70119556203, 49936.76989516853, 17228.07642556148, -29131.117955579517, -831.1943210595037, -16621.919467678006, 20476.120171084425, 6642.670231183795, -0.008, 0.968, 0.19, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590634295E9, 0.0, 2023-06-26 13:36:30.634
142.0, 53920.49895769345, 49968.352910083886, 17211.31261722, -29199.96132850186, -660.0693655096728, -16642.259555132336, 20481.305775798057, 6572.597512316408, -0.008, 0.964, 0.194, 192.0, 255.0, 192.0, 30.0, 32.0, 6.0, 16.0, 0.0, 0.0, 0.0, 1.6878045906383164E9, 0.0, 2023-06-26 13:36:30.638
143.0, 53900.6729603616, 49911.51242393404, 17022.03804517246, -29425.713947500462, -749.5881020531776, -16847.068589576316, 20290.06425023845, 6342.910986293672, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906423385E9, 0.0, 2023-06-26 13:36:30.642
144.0, 53856.77413425138, 49872.575685092896, 17010.035158399958, -29390.018211605337, -934.7723048653967, -16856.76924666992, 20260.403485346258, 6377.131507054747, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906453578E9, 0.0, 2023-06-26 13:36:30.645
145.0, 53873.247369914934, 49927.27040377503, 17204.07065201648, -29152.7320924678, -863.2690743528693, -16644.405322600047, 20456.741208641673, 6620.45259719522, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590650411E9, 0.0, 2023-06-26 13:36:30.650
146.0, 53918.219079759016, 49975.66193052077, 17239.14053906686, -29159.415264059935, -671.7146243708878, -16609.603656483134, 20508.016110422148, 6612.718893613684, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906554255E9, 0.0, 2023-06-26 13:36:30.655
147.0, 53905.05390227484, 49926.26457527454, 17045.03799021697, -29402.04345012229, -723.9506511629404, -16819.19596424055, 20325.558820433478, 6367.274387749957, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590659424E9, 0.0, 2023-06-26 13:36:30.659
148.0, 53858.67403253008, 49876.30842641693, 16987.281082544458, -29424.88693295562, -922.0318105258716, -16873.711868967042, 20254.703790510153, 6350.421172430655, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590662453E9, 0.0, 2023-06-26 13:36:30.662
149.0, 53850.80621848181, 49906.25976398704, 17153.935689203227, -29203.649366336987, -912.5099673879108, -16685.331366697716, 20414.13878370986, 6578.699538552706, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906674864E9, 0.0, 2023-06-26 13:36:30.667
150.0, 53906.462062175524, 49971.482154307625, 17243.387370513366, -29142.584400485088, -704.1023020866278, -16593.152772564026, 20514.118136658446, 6637.0822950699685, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.68780459067151E9, 0.0, 2023-06-26 13:36:30.671
151.0, 53922.7788356279, 49950.650328475276, 17089.71912738313, -29355.23889723288, -686.287961755748, -16765.730591503452, 20363.333268562947, 6419.711580242108, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906745126E9, 0.0, 2023-06-26 13:36:30.674
152.0, 53861.35624186471, 49874.810859538426, 16972.774800392963, -29451.64197106862, -897.7801677918635, -16886.13943888419, 20234.922496667208, 6324.1578726956695, -0.008, 0.964, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906805372E9, 0.0, 2023-06-26 13:36:30.680
153.0, 53845.06182015679, 49893.69808360316, 17120.832755664916, -29242.92138134496, -937.2980519888464, -16721.45178573749, 20372.296318089524, 6535.471264776143, -0.008, 0.97, 0.194, 192.0, 255.0, 192.0, 30.0, 80.0, 6.0, 16.0, 0.0, 0.0, 0.0, 1.6878045906835632E9, 0.0, 2023-06-26 13:36:30.683
154.0, 53899.77889058339, 49967.12356413884, 17254.51853925211, -29122.91486536442, -729.7174012324097, -16581.462810213903, 20522.902372229382, 6654.963690634214, -0.008, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906885717E9, 0.0, 2023-06-26 13:36:30.688
155.0, 53911.021818044406, 49947.38697378481, 17110.640360193298, -29329.33322540918, -677.1237465290722, -16744.07175112626, 20385.528550807066, 6441.728048530585, -0.008, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906925845E9, 0.0, 2023-06-26 13:36:30.692
156.0, 53872.04037571435, 49886.09849048835, 16975.97109985007, -29457.229907182445, -859.4469260510118, -16884.70892723905, 20236.107139123338, 6313.384331868212, -0.008, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906966143E9, 0.0, 2023-06-26 13:36:30.696
157.0, 53842.960756178, 49883.23746719807, 17089.09327853838, -29283.02041089778, -946.730488148986, -16757.37103907717, 20337.986390350627, 6494.9699038231265, -0.008, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045906996279E9, 0.0, 2023-06-26 13:36:30.699
158.0, 53882.67980607507, 49949.06335461895, 17244.907289136325, -29127.4746212333, -771.6492738305657, -16598.60659821112, 20500.997662663183, 6650.247472554144, -0.008, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590703652E9, 0.0, 2023-06-26 13:36:30.703
159.0, 53925.99748682946, 49969.35873858437, 17163.166959663267, -29269.296439802223, -650.9275020274523, -16695.903741825074, 20437.94339155476, 6503.485918460598, -0.008, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590706673E9, 0.0, 2023-06-26 13:36:30.706
160.0, 53890.458213145524, 49904.13634826378, 16995.998262882025, -29445.361130876678, -813.2235185174369, -16874.538883511887, 20267.310174382947, 6324.895480262695, -0.008, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045907096817E9, 0.0, 2023-06-26 13:36:30.709
161.0, 53845.10652364571, 49883.05865324243, 17061.064190991427, -29316.07864094718, -953.1677905521144, -16793.022071483385, 20317.646302896297, 6456.27903417099, -0.008, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045907136889E9, 0.0, 2023-06-26 13:36:30.713
162.0, 53876.8683525167, 49949.4880377636, 17239.855794889427, -29119.360937996025, -806.3615329696576, -16600.03710985626, 20498.986005662206, 6656.260091812622, -0.008, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590716705E9, 0.0, 2023-06-26 13:36:30.716
163.0, 53919.20255651505, 49973.94084619771, 17192.87242804437, -29225.93405555893, -652.1121444835835, -16658.01753497333, 20470.375772759413, 6548.636442260318, -0.022, 0.97, 0.194, 192.0, 255.0, 80.0, 30.0, 80.0, 6.0, 16.0, 0.0, 0.0, 0.0, 1.687804590722754E9, 0.0, 2023-06-26 13:36:30.722
164.0, 53895.26383820341, 49918.575575181916, 17012.18092586767, -29429.513744057866, -771.0904802191831, -16851.136607067183, 20290.533636872013, 6343.089800249315, -0.022, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687804590725762E9, 0.0, 2023-06-26 13:36:30.725
165.0, 53849.01807892539, 49884.98090326559, 17034.242097645056, -29350.165051241525, -940.7402206349636, -16821.453490430533, 20298.937892787206, 6427.311173356912, -0.022, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045907287643E9, 0.0, 2023-06-26 13:36:30.728
166.0, 53868.95583497952, 49943.36365978285, 17223.717835392694, -29130.04507184566, -832.0660390932608, -16616.28682807527, 20487.318395056536, 6652.192074321756, -0.022, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045907348087E9, 0.0, 2023-06-26 13:36:30.734
167.0, 53901.05294001734, 49968.24115136161, 17206.506992162107, -29199.626052335032, -668.2724557247706, -16643.600659799657, 20485.463200266746, 6575.749108284606, -0.022, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045907378044E9, 0.0, 2023-06-26 13:36:30.737
168.0, 53887.77600381089, 49915.625144913814, 17023.93794345116, -29419.835438708717, -749.2528258863481, -16843.46995871901, 20299.608445120866, 6350.823503830851, -0.022, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045907418332E9, 0.0, 2023-06-26 13:36:30.741
169.0, 53842.53607303335, 49872.95566474863, 17007.308245576412, -29387.403057504067, -933.2970897313464, -16850.5778134558, 20271.601709318365, 6387.703882182108, -0.022, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045907458432E9, 0.0, 2023-06-26 13:36:30.745
170.0, 53853.9131109611, 49920.34136299388, 17189.92199777627, -29160.599906516065, -875.4954785699223, -16655.53649133879, 20454.751903385153, 6619.335009972455, -0.022, 0.97, 0.194, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6878045907518983E9, 0.0, 2023-06-26 13:36:30.751
